country_code	country	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
531	Curaçao	1.833	0.015	-0.069	-0.102	-0.084	-0.022	0.077	0.227	0.416	0.607	-1.53	-1.16	-1.115	-1.071	-1.045	-1.031	-1.027	-1.018	-1.011	-1.021	-1.044	-1.096	-1.469	-1.762	-1.872	-1.889	-1.899	-1.911	-1.93	-1.945	-1.997	-2.148	-2.289	-2.381	-2.412	-2.427	-2.443	-2.446	-2.447	-2.447	-2.447	-2.499	-2.68	-2.934	-3.041	-3.075	-3.105	-3.127	-3.147	-3.166	-2.632	-0.966	0.556	1.029	1.079	1.46	1.535	1.588	1.598	1.57	1.499	1.513	1.47	1.281	1.065	0.844	0.647	0.535	25.591	-9.592	0.997	0.502	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515	0.515
212	Dominica	-0.474	-0.482	-0.487	-0.489	-0.487	-0.039	0.174	0.312	0.493	0.561	-0.699	-0.518	-0.555	-0.51	-0.513	-0.368	-0.676	-0.391	-0.222	-0.386	-0.837	-0.94	-0.932	-0.826	-0.771	-0.718	-0.679	-0.684	-0.745	-0.804	-0.923	-1.382	-1.541	-1.657	-1.473	-1.501	-1.561	-1.473	-1.593	-1.478	-1.553	-1.131	-1.049	-1.014	-0.926	-0.851	-0.784	-0.763	-0.778	-0.945	-0.994	-0.603	-0.278	-0.259	-0.304	-0.314	-0.39	-0.332	-0.347	-0.228	-0.243	0	0.158	-0.445	1.445	-0.393	0.179	0.187	0.194	0.326	0.1	0.057	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04
214	Dominican Republic	-2.467	-2.997	-3.534	-4.055	-4.586	-5.106	-5.613	-6.104	-6.585	-7.06	-7.545	-8.018	-8.475	-8.917	-9.418	-9.943	-10.478	-10.991	-11.483	-12.54	-13.518	-14.162	-14.342	-14.106	-13.514	-13.171	-13.345	-13.738	-13.949	-14.748	-17.487	-19.81	-20.884	-21.584	-22.238	-23.385	-24.769	-25.852	-26.56	-26.983	-27.399	-29.349	-29.822	-30.265	-30.721	-29.61	-29.875	-30.02	-30.03	-30.104	-30.231	-30.371	-30.477	-30.549	-30.709	-30.883	-30.977	-30.898	-30.605	-30.468	-30.489	-30.572	-30.615	-30.563	-30.449	-30.31	-30.181	-30.055	-29.944	-29.83	-14.966	-14.966	-29.294	-29.099	-28.884	-28.649	-28.398	-28.134	-27.857	-27.552	-27.227	-26.892	-26.56	-26.238	-25.918	-25.598	-25.278	-24.958	-24.636	-24.305	-23.97	-23.645	-23.34	-23.054	-22.738	-22.428	-22.172	-22.02	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999	-21.999
308	Grenada	-1.462	-0.852	-0.883	-0.865	-0.867	-0.841	-0.791	-0.728	-0.632	-0.605	-1.583	-2.128	-2.185	-2.17	-2.11	-2.037	-2.012	-2.049	-2.171	-2.21	-2.225	-2.316	-2.378	-2.429	-2.465	-2.461	-2.448	-2.427	-2.454	-2.525	-2.125	-0.666	-0.189	-0.193	-0.754	-1.597	-2.432	-2.984	-3.001	-2.598	-1.998	-0.698	-0.717	-0.691	-0.75	-0.809	-0.872	-0.915	-0.676	-0.582	-0.586	-0.736	-0.924	-0.245	-0.306	-0.369	-0.417	-0.447	-0.455	-0.459	-0.453	-0.292	-0.204	-0.19	-0.19	-0.19	-0.19	-0.19	-0.19	-0.19	0	-0.085	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2
312	Guadeloupe	-2.724	0.893	0.906	0.74	0.297	-0.012	0.153	0.284	0.2	0.18	-0.029	-1.181	-2.562	-3.221	-3.348	-3.483	-3.64	-4.064	-4.688	-5.083	-5.273	-5.446	-5.606	-5.565	-4.614	-3.166	-2.612	-2.776	-2.935	-3.079	-3.358	-2.253	0.374	1.876	2.161	2.189	2.204	2.194	2.194	1.656	0.422	-0.542	-0.76	-0.819	-0.89	-0.973	-1.053	-1.107	-2.588	-5.9	-7.468	-8.042	-8.417	-8.74	-9.171	-9.348	-2.388	-2.894	-2.488	-2.249	-2.604	-2.823	-2.961	-3.478	-4.253	-3.527	-2.792	-2.268	-2.119	-2.057	0	-0.638	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8
332	Haiti	-9.557	-9.469	-9.528	-9.699	-9.951	-10.279	-10.63	-11.008	-11.475	-12.461	-13.788	-15.162	-16.264	-16.861	-17.193	-17.423	-17.708	-17.841	-18.102	-18.356	-18.441	-18.526	-18.636	-18.699	-18.81	-18.691	-19.087	-19.43	-19.829	-20.795	-22.125	-22.337	-23.399	-23.969	-24.456	-24.908	-25.286	-25.548	-25.687	-25.881	-26.101	-26.326	-26.514	-26.64	-26.862	-27.13	-27.373	-27.515	-27.495	-27.334	-27.098	-26.837	-26.642	-26.534	-26.422	-26.304	-26.641	-27.017	-27.644	-27.949	-28.437	-29.049	-29.679	-30.347	-31.416	-32.698	-33.902	-34.766	-35.007	-34.635	-33.872	-32.977	-32.248	-31.811	-31.453	-31.093	-30.702	-30.253	-29.713	-29.044	-28.265	-27.4	-26.475	-25.468	-24.186	-22.774	-21.434	-20.367	-19.718	-19.252	-18.874	-18.536	-18.19	-17.781	-17.273	-16.749	-16.305	-16.037	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999	-15.999
388	Jamaica	13.505	4.427	-3.922	-11.407	-17.85	-23.081	-26.977	-29.306	-30.142	-30.212	-29.946	-29.415	-28.937	-28.761	-29.071	-29.615	-30.068	-30.149	-29.422	-27.308	-24.366	-21.32	-18.932	-17.83	-17.774	-18.344	-19.088	-19.629	-19.471	-18.142	-16.273	-14.619	-13.95	-15.06	-18.216	-22.369	-26.338	-28.956	-29.249	-28.052	-26.08	-24.007	-22.43	-21.726	-20.957	-20.084	-19.29	-18.758	-18.619	-18.545	-18.5	-18.461	-18.427	-18.382	-18.261	-18.072	-17.846	-17.588	-17.188	-15.946	-14.244	-12.578	-11.494	-11.329	-11.329	-11.329	-11.329	-11.329	-11.329	-11.329	0	-5.664	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999	-10.999
474	Martinique	0	0	0	0	0	-1.963	-1.868	-1.817	-1.772	-1.75	-1.83	-2.396	-3.083	-3.46	-3.451	-3.431	-3.534	-4.282	-5.295	-5.816	-5.828	-5.823	-5.8	-5.575	-4.423	-3.184	-2.408	-2.554	-2.666	-2.742	-2.782	-2.098	-0.564	0.265	0.395	0.429	0.469	0.519	0.545	0.824	1.368	2.487	2.637	2.691	2.735	2.779	2.817	2.854	1.015	-3.165	-6.859	-7.483	-7.584	-11.955	-12.493	-13.061	-2.2	-2.676	-3.402	-4.274	-4.624	-4.966	-4.319	-3.767	0	-4.395	-4.08	-3.266	-3.131	-3.011	-1.452	-1.452	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65	-0.65
500	Montserrat	-0.176	-0.238	-0.235	0.073	0.135	-0.468	-0.5	-0.516	-0.544	-0.529	-0.313	-0.263	-0.279	-0.287	-0.286	-0.273	-0.259	-0.25	-0.237	-0.229	-0.137	-0.105	-0.111	-0.116	-0.114	-0.111	-0.112	-0.115	-0.113	-0.138	-0.168	-0.145	-0.176	-0.171	-0.166	-0.153	-0.13	-0.131	-0.135	-0.144	-0.171	-0.423	-0.604	-0.625	-0.633	-0.631	-0.624	-0.607	-0.627	-0.608	-0.599	-0.208	0.04	0.046	0.048	0.055	0.056	0.059	0.063	0.075	0.077	0	0.057	0.031	0.072	-0.042	0.111	-0.874	0.199	0.111	-0.094	-0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
630	Puerto Rico	-44.979	-45.422	-47.614	-49.569	-53.36	-56.453	-56.484	-56.422	-58.048	-55.598	-28.261	-18.255	-19.639	-26.268	-22.835	-24.941	-23.205	-20.57	-19.212	-21.238	-7.771	-5.579	-2.422	-1.499	-1.701	-0.383	-3.895	-6.679	-7.604	-5.099	-8.196	-10.088	-10.967	-10.727	-10.612	-13.613	-16.541	-16.537	-16.055	-17.424	-8.238	-4.808	-6.082	-7.941	-8.199	-8.68	-9.17	-10.803	-7.644	-7.546	-22.489	-28.052	-28.183	-29.216	-32.21	-33.43	-33.275	-32.608	-30.804	-29.338	-33.742	-38.794	-45.035	-52.866	-64.956	-64.764	-65.824	-62.275	-17.32	-16.013	-7.408	-7.408	16.702	19.835	18.61	16.521	13.947	11.264	8.457	3.898	-1.51	-6.436	-9.544	-9.958	-9.627	-9.071	-8.412	-7.774	-7.229	-6.594	-5.939	-5.384	-5.049	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001	-5.001
652	Saint Barthélemy	0.025	0.016	0	0	-0.015	-0.011	-0.009	-0.008	-0.004	0	0.003	0.005	0.005	0.003	0.002	-0.004	0	-0.025	-0.025	-0.023	-0.016	0	0	0	0.025	0.046	0.06	0.076	0.074	0.054	0.03	0.016	0.253	0.237	0.223	0.202	0.189	0.177	0.16	0.151	0.127	0.128	0.136	0.138	0.138	0.138	0.139	0.14	0.136	0.136	0.148	0.151	0.152	0.153	0.153	0.152	0.153	0.156	0.159	0.16	0.116	0.067	0.08	0.097	0.125	0.17	0.184	0.196	0.196	0.198	0.153	0.152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
659	Saint Kitts and Nevis	-0.546	-0.503	-0.532	-0.556	-0.879	-0.772	-0.726	-0.75	-0.786	-0.816	-1.812	-2.347	-2.48	-2.624	-2.655	-2.656	-2.596	-2.501	-2.43	-2.506	-1.28	-0.831	-0.814	-0.852	-0.911	-0.929	-0.931	-0.899	-0.862	-0.865	-0.799	-0.849	-0.94	-0.922	-0.892	-0.894	-0.845	-0.828	-0.825	-0.835	-0.861	-0.24	0.155	0.157	0.165	0.143	0.15	0.122	0.147	0.173	0.248	-0.005	-0.195	-0.214	-0.228	-0.222	-0.205	-0.192	-0.174	-0.171	-0.16	0	-0.191	-0.191	-0.191	-0.191	-0.191	-0.191	-0.191	-0.191	-0.191	-0.09	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02
662	Saint Lucia	-0.864	-1.944	-2.193	-2.369	-2.474	-2.524	-2.503	-2.488	-2.468	-2.485	-1.912	-2.084	-2.085	-2.085	-2.082	-2.065	-2.045	-2.013	-1.992	-1.848	-1.39	-1.447	-1.495	-1.577	-1.679	-1.464	-1.476	-1.503	-1.505	-1.442	-1.316	-1.244	-1.269	-1.329	-1.365	-1.381	-1.401	-1.418	-1.438	-1.447	-1.211	-1.072	-0.737	-0.905	-1.001	-1.071	-1.077	-1.013	-0.878	-0.621	-0.773	-0.556	-0.24	-0.182	-0.118	-0.088	-0.078	-0.027	0.059	0.2	0.438	0.181	0.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
663	Saint Martin (French part)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038	0.078	0.1	-0.038	-0.037	-0.035	-0.034	-0.032	-0.032	-0.015	0.056	0.038	0.022	0.005	-0.012	-0.027	-0.05	1.59	1.964	1.988	2.009	2.022	2.02	2.005	1.973	0.002	-0.512	-0.554	-0.603	-0.651	-0.704	-0.76	-0.827	-0.899	-0.392	0.159	0.158	0.161	0.158	0.158	0.15	0.128	0.098	0.052	-0.009	-0.447	-0.857	-0.962	-1.013	-0.865	-0.662	-0.734	-0.816	-1.356	-0.949	-0.949	-0.948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
670	Saint Vincent and the Grenadines	0	0	0	0	0	0	0	0	0	0	-1.428	-1.423	-1.43	-1.524	-1.518	-1.515	-1.516	-1.619	-1.622	-1.61	-1.633	-1.718	-1.712	-1.718	-1.722	-1.812	-1.815	-1.814	-1.906	-2.029	-1.935	-1.752	-1.876	-1.892	-1.81	-1.785	-1.784	-1.813	-1.831	-1.859	-1.915	-1.595	-1.606	-1.618	-1.63	-1.64	-1.643	-1.661	-1.672	-1.661	-1.618	-1.563	-1.537	-1.699	-1.726	-1.757	-1.78	-1.719	-1.653	-1.659	-1.66	-1.665	-1.569	-1.569	-1.295	-1.295	-1.295	-0.847	-0.807	-0.758	-0.379	-0.379	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2
534	Sint Maarten (Dutch part)	0.078	0.063	0.06	0.058	0.058	0.072	0.077	0.086	0.096	0.107	0.177	0.237	0.254	0.269	0.285	0.301	0.31	0.321	0.329	0.334	0.336	0.34	0.356	0.382	0.399	0.412	0.42	0.433	0.438	0.44	0.438	0.808	1.201	1.215	1.225	1.237	1.248	1.261	1.289	1.342	1.402	1.465	0.433	-0.659	-0.695	-0.719	-0.727	-0.723	-0.688	-0.657	-0.594	-0.309	-0.035	-0.006	0.009	0.011	0.008	0.063	0.027	0.023	-0.062	0	2.953	1.609	0.901	1.027	0.969	-0.05	0.64	0.54	0.475	0.212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
780	Trinidad and Tobago	-1.389	-1.073	-0.838	-0.697	-0.617	-0.594	-0.624	-0.689	-1.038	-2.877	-5.671	-8.392	-8.903	-8.682	-8.341	-8.077	-7.838	-7.991	-8.478	-8.2	-8.751	-7.499	-7.346	-7.524	-7.683	-7.768	-7.895	-8.154	-8.397	-9.106	-10.709	-12.086	-12.529	-12.544	-12.413	-8.051	-8.62	-9.002	-9.023	-8.588	-7.878	-7.149	-6.65	-6.554	-6.615	-6.723	-6.827	-6.865	-6.73	-6.103	-5.185	-4.252	-3.613	-3.472	-3.504	-3.595	-3.684	-3.731	-3.624	-3.056	-2.23	-1.41	-0.88	-0.796	-0.799	-0.583	-0.103	1.446	35.502	-19.248	2.37	2.632	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8	-0.8
796	Turks and Caicos Islands	-0.123	-0.14	-0.151	-0.165	-0.07	-0.04	-0.045	-0.048	-0.049	-0.041	-0.114	-0.131	-0.135	-0.137	-0.137	-0.134	-0.132	-0.125	-0.119	-0.116	-0.088	0.05	0.059	0.064	0.062	0.062	0.057	0.058	0.06	0.045	0.15	0.22	0.21	0.2	0.189	0.177	0.167	0.158	0.151	0.142	0.291	0.404	0.395	0.393	0.39	0.382	0.369	0.37	0.371	0.385	0.418	0.548	0.778	0.789	0.782	0.794	0.811	0.848	0.873	0.889	0.899	0.821	1.256	1.337	1.005	1.663	1.312	1.425	1.403	1.358	0.682	0.682	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2
850	United States Virgin Islands	0.336	-0.123	-0.143	-0.143	-0.149	-0.148	-0.155	-0.186	-0.232	-0.132	1.043	1.665	1.816	1.843	1.85	2.116	2.208	1.918	1.732	1.486	1.225	1.548	1.52	1.492	1.448	1.517	1.508	1.472	1.238	1.388	-0.105	-0.402	-0.626	-0.778	-1.102	-1.529	-1.934	-2.192	-2.191	-1.951	-1.583	-1.216	-0.973	-0.915	-0.883	0.144	0.229	0.079	0.132	0.077	-0.921	-0.988	-1.041	-1.057	-1.122	-0.429	-0.534	-0.57	-0.682	-0.567	-1.09	-1.018	-0.932	-0.858	-0.748	-0.63	-0.526	-0.471	-0.458	-0.458	0	-0.224	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45	-0.45
916	Central America	-40.86	-102.218	-120.98	-147.824	-148.555	-152.681	-156.622	-163.828	-195.136	-132.473	-103.467	-68.583	-83.45	-91.404	-97.725	-96.067	-124.181	-126.794	-148.567	-168.495	-179.354	-195.65	-202.326	-205.622	-214.278	-201.938	-232.434	-133.606	-159.59	-173.625	-373.751	-648.778	-596.912	-582.902	-640.721	-684.294	-746.201	-724.342	-675.666	-700.021	-391.012	-442.115	-411.507	-455.666	-416.775	-465.674	-485.604	-477.431	-473.119	-514.963	-554.786	-538.805	-511.094	-518.156	-445.308	-484.898	-468.694	-430.232	-443.152	-410.513	-155.088	-105.34	-153.611	-207.774	-209.272	-198.412	-67.895	-123.249	-221.466	-171.344	-67.331	-117.139	-84.728	-84.017	-85.109	-84.836	-85.353	-87.854	-85.927	-87.086	-87.151	-85.126	-84.813	-85.175	-86.761	-87.784	-88.397	-87.316	-87.56	-87.858	-88.179	-87.021	-87.225	-87.305	-87.394	-87.511	-87.369	-87.426	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436	-87.436
